A:E0 X:9C Y:00 S:FF P:nvUbdIZc $F48F: AD 02 20  LDA $2002 = #$52
A:52 X:9C Y:00 S:FF P:nvUbdIzc $F492: 20 51 D4  JSR $D451
A:7F X:F0 Y:0F S:F0 P:nvUbdIzc                $88A1: F0 03     BEQ $88A6
A:7F X:F0 Y:0F S:F0 P:nvUbdIzc                $88A3: 20 A9 88  JSR $88A9
A:7F X:F0 Y:0F S:EE P:nvUbdIzc                  $88A9: A9 00     LDA #$00
A:00 X:F0 Y:0F S:EE P:nvUbdIZc                  $88AB: A0 0E     LDY #$0E
A:00 X:F0 Y:0E S:EE P:nvUbdIzc                  $88AD: 91 CC     STA ($CC),Y @ $07AD = #$01
A:00 X:F0 Y:0E S:EE P:nvUbdIzc                  $88AF: A5 D4     LDA $D4 = #$FF
A:FF X:F0 Y:0E S:EE P:NvUbdIzc                  $88B1: 10 05     BPL $88B8
A:FF X:F0 Y:0E S:EE P:NvUbdIzc                  $88B3: A9 0F     LDA #$0F
A:0F X:F0 Y:0E S:EE P:nvUbdIzc                  $88B5: 4C BA 88  JMP $88BA
A:0F X:F0 Y:0E S:EE P:nvUbdIzc                  $88BA: 85 D4     STA $D4 = #$FF
A:0F X:F0 Y:0E S:EE P:nvUbdIzc                  $88BC: A0 0F     LDY #$0F
A:0F X:F0 Y:0F S:EE P:nvUbdIzc                  $88BE: B1 CC     LDA ($CC),Y @ $07AE = #$F0
A:F0 X:F0 Y:0F S:EE P:NvUbdIzc                  $88C0: 29 F0     AND #$F0
A:F0 X:F0 Y:0F S:EE P:NvUbdIzc                  $88C2: 05 D4     ORA $D4 = #$0F
A:FF X:F0 Y:0F S:EE P:NvUbdIzc                  $88C4: 91 CC     STA ($CC),Y @ $07AE = #$F0
A:FF X:F0 Y:0F S:EE P:NvUbdIzc                  $88C6: 60        RTS (from $88A9) ----------------------------
A:FF X:F0 Y:0F S:F0 P:NvUbdIzc                $88A6: 4C 06 87  JMP $8706
A:FF X:F0 Y:0F S:F0 P:NvUbdIzc                $8706: 20 35 89  JSR $8935
A:FF X:F0 Y:0F S:EE P:NvUbdIzc                  $8935: A0 00     LDY #$00
A:FF X:F0 Y:00 S:EE P:nvUbdIZc                  $8937: B1 CC     LDA ($CC),Y @ $079F = #$AB
A:AB X:F0 Y:00 S:EE P:NvUbdIzc                  $8939: 85 D4     STA $D4 = #$0F
A:AB X:F0 Y:00 S:EE P:NvUbdIzc                  $893B: C8        INY
A:AB X:F0 Y:01 S:EE P:nvUbdIzc                  $893C: B1 CC     LDA ($CC),Y @ $07A0 = #$9C
A:9C X:F0 Y:01 S:EE P:NvUbdIzc                  $893E: 85 D5     STA $D5 = #$9C
A:9C X:F0 Y:01 S:EE P:NvUbdIzc                  $8940: 88        DEY
A:9C X:F0 Y:00 S:EE P:nvUbdIZc                  $8941: B1 D4     LDA ($D4),Y @ $9CAB = #$08
A:08 X:F0 Y:00 S:EE P:nvUbdIzc                  $8943: AA        TAX
A:08 X:08 Y:00 S:EE P:nvUbdIzc                  $8944: A9 01     LDA #$01
A:01 X:08 Y:00 S:EE P:nvUbdIzc                  $8946: 18        CLC
A:01 X:08 Y:00 S:EE P:nvUbdIzc                  $8947: 65 D4     ADC $D4 = #$AB
A:AC X:08 Y:00 S:EE P:NvUbdIzc                  $8949: 91 CC     STA ($CC),Y @ $079F = #$AB
A:AC X:08 Y:00 S:EE P:NvUbdIzc                  $894B: A9 00     LDA #$00
A:00 X:08 Y:00 S:EE P:nvUbdIZc                  $894D: 65 D5     ADC $D5 = #$9C
A:9C X:08 Y:00 S:EE P:NvUbdIzc                  $894F: C8        INY
A:9C X:08 Y:01 S:EE P:nvUbdIzc                  $8950: 91 CC     STA ($CC),Y @ $07A0 = #$9C
A:9C X:08 Y:01 S:EE P:nvUbdIzc                  $8952: 8A        TXA
A:08 X:08 Y:01 S:EE P:nvUbdIzc                  $8953: 60        RTS (from $8935) ----------------------------
A:08 X:08 Y:01 S:F0 P:nvUbdIzc                $8709: 29 F0     AND #$F0
A:00 X:08 Y:01 S:F0 P:nvUbdIZc                $870B: D0 03     BNE $8710
A:00 X:08 Y:01 S:F0 P:nvUbdIZc                $870D: 4C C0 87  JMP $87C0
A:00 X:08 Y:01 S:F0 P:nvUbdIZc                $87C0: 20 56 85  JSR $8556
A:00 X:08 Y:01 S:EE P:nvUbdIZc                  $8556: 8A        TXA
A:08 X:08 Y:01 S:EE P:nvUbdIzc                  $8557: 0A        ASL
A:10 X:08 Y:01 S:EE P:nvUbdIzc                  $8558: A8        TAY
A:10 X:08 Y:10 S:EE P:nvUbdIzc                  $8559: C8        INY
A:10 X:08 Y:11 S:EE P:nvUbdIzc                  $855A: 68        PLA
A:C2 X:08 Y:11 S:EF P:NvUbdIzc                 $855B: 85 D4     STA $D4 = #$AB
A:C2 X:08 Y:11 S:EF P:NvUbdIzc                 $855D: 68        PLA
A:87 X:08 Y:11 S:F0 P:NvUbdIzc                $855E: 85 D5     STA $D5 = #$9C
A:87 X:08 Y:11 S:F0 P:NvUbdIzc                $8560: B1 D4     LDA ($D4),Y @ $87D3 = #$C7
A:C7 X:08 Y:11 S:F0 P:NvUbdIzc                $8562: AA        TAX
A:C7 X:C7 Y:11 S:F0 P:NvUbdIzc                $8563: C8        INY
A:C7 X:C7 Y:12 S:F0 P:nvUbdIzc                $8564: B1 D4     LDA ($D4),Y @ $87D4 = #$88
A:88 X:C7 Y:12 S:F0 P:NvUbdIzc                $8566: 85 D5     STA $D5 = #$87
A:88 X:C7 Y:12 S:F0 P:NvUbdIzc                $8568: 86 D4     STX $D4 = #$C2
A:88 X:C7 Y:12 S:F0 P:NvUbdIzc                $856A: 6C D4 00  JMP ($00D4) = $88C7
A:88 X:C7 Y:12 S:F0 P:NvUbdIzc                $88C7: 20 35 89  JSR $8935
A:88 X:C7 Y:12 S:EE P:NvUbdIzc                  $8935: A0 00     LDY #$00
A:88 X:C7 Y:00 S:EE P:nvUbdIZc                  $8937: B1 CC     LDA ($CC),Y @ $079F = #$AC
A:AC X:C7 Y:00 S:EE P:NvUbdIzc                  $8939: 85 D4     STA $D4 = #$C7
A:AC X:C7 Y:00 S:EE P:NvUbdIzc                  $893B: C8        INY
A:AC X:C7 Y:01 S:EE P:nvUbdIzc                  $893C: B1 CC     LDA ($CC),Y @ $07A0 = #$9C
A:9C X:C7 Y:01 S:EE P:NvUbdIzc                  $893E: 85 D5     STA $D5 = #$88
A:9C X:C7 Y:01 S:EE P:NvUbdIzc                  $8940: 88        DEY
A:9C X:C7 Y:00 S:EE P:nvUbdIZc                  $8941: B1 D4     LDA ($D4),Y @ $9CAC = #$00
A:00 X:C7 Y:00 S:EE P:nvUbdIZc                  $8943: AA        TAX
A:00 X:00 Y:00 S:EE P:nvUbdIZc                  $8944: A9 01     LDA #$01
A:01 X:00 Y:00 S:EE P:nvUbdIzc                  $8946: 18        CLC
A:01 X:00 Y:00 S:EE P:nvUbdIzc                  $8947: 65 D4     ADC $D4 = #$AC
A:AD X:00 Y:00 S:EE P:NvUbdIzc                  $8949: 91 CC     STA ($CC),Y @ $079F = #$AC
A:AD X:00 Y:00 S:EE P:NvUbdIzc                  $894B: A9 00     LDA #$00
A:00 X:00 Y:00 S:EE P:nvUbdIZc                  $894D: 65 D5     ADC $D5 = #$9C
A:9C X:00 Y:00 S:EE P:NvUbdIzc                  $894F: C8        INY
A:9C X:00 Y:01 S:EE P:nvUbdIzc                  $8950: 91 CC     STA ($CC),Y @ $07A0 = #$9C
A:9C X:00 Y:01 S:EE P:nvUbdIzc                  $8952: 8A        TXA
A:00 X:00 Y:01 S:EE P:nvUbdIZc                  $8953: 60        RTS (from $8935) ----------------------------
A:00 X:00 Y:01 S:F0 P:nvUbdIZc                $88CA: 85 D4     STA $D4 = #$AC
A:00 X:00 Y:01 S:F0 P:nvUbdIZc                $88CC: A0 06     LDY #$06
A:00 X:00 Y:06 S:F0 P:nvUbdIzc                $88CE: B1 CC     LDA ($CC),Y @ $07A5 = #$00
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D0: 29 E0     AND #$E0
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D2: 05 D4     ORA $D4 = #$00
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D4: 91 CC     STA ($CC),Y @ $07A5 = #$00
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D6: A5 CF     LDA $CF = #$00
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D8: 4A        LSR
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88D9: B0 03     BCS $88DE
A:00 X:00 Y:06 S:F0 P:nvUbdIZc                $88DB: 20 E1 88  JSR $88E1
A:00 X:00 Y:06 S:EE P:nvUbdIZc                  $88E1: 8A        TXA
A:00 X:00 Y:06 S:EE P:nvUbdIZc                  $88E2: F0 08     BEQ $88EC
A:00 X:00 Y:06 S:EE P:nvUbdIZc                  $88EC: 18        CLC
A:00 X:00 Y:06 S:EE P:nvUbdIZc                  $88ED: 6D FC 07  ADC $07FC = #$05
A:05 X:00 Y:06 S:EE P:nvUbdIzc                  $88F0: 85 D4     STA $D4 = #$00
A:05 X:00 Y:06 S:EE P:nvUbdIzc                  $88F2: A9 00     LDA #$00
A:00 X:00 Y:06 S:EE P:nvUbdIZc                  $88F4: 6D FD 07  ADC $07FD = #$9D
A:9D X:00 Y:06 S:EE P:NvUbdIzc                  $88F7: 85 D5     STA $D5 = #$9C
A:9D X:00 Y:06 S:EE P:NvUbdIzc                  $88F9: A2 00     LDX #$00
A:9D X:00 Y:06 S:EE P:nvUbdIZc                  $88FB: A0 14     LDY #$14
A:9D X:00 Y:14 S:EE P:nvUbdIzc                  $88FD: A1 D4     LDA ($D4,X) @ $9D05 = #$05
A:05 X:00 Y:14 S:EE P:nvUbdIzc                  $88FF: 91 CC     STA ($CC),Y @ $07B3 = #$00
A:05 X:00 Y:14 S:EE P:nvUbdIzc                  $8901: C8        INY
A:05 X:00 Y:15 S:EE P:nvUbdIzc                  $8902: C0 18     CPY #$18
A:05 X:00 Y:15 S:EE P:NvUbdIzc                  $8904: D0 01     BNE $8907
A:05 X:00 Y:15 S:EE P:NvUbdIzc                  $8907: A9 01     LDA #$01
A:01 X:00 Y:15 S:EE P:nvUbdIzc                  $8909: 18        CLC
A:01 X:00 Y:15 S:EE P:nvUbdIzc                  $890A: 65 D4     ADC $D4 = #$05
A:06 X:00 Y:15 S:EE P:nvUbdIzc                  $890C: 85 D4     STA $D4 = #$05
A:06 X:00 Y:15 S:EE P:nvUbdIzc                  $890E: A9 00     LDA #$00
A:00 X:00 Y:15 S:EE P:nvUbdIZc                  $8910: 65 D5     ADC $D5 = #$9D
A:9D X:00 Y:15 S:EE P:NvUbdIzc                  $8912: 85 D5     STA $D5 = #$9D
A:9D X:00 Y:15 S:EE P:NvUbdIzc                  $8914: 4C FD 88  JMP $88FD
A:9D X:00 Y:15 S:EE P:NvUbdIzc                  $88FD: A1 D4     LDA ($D4,X) @ $9D06 = #$22
A:22 X:00 Y:15 S:EE P:nvUbdIzc                  $88FF: 91 CC     STA ($CC),Y @ $07B4 = #$00
A:22 X:00 Y:15 S:EE P:nvUbdIzc                  $8901: C8        INY
A:22 X:00 Y:16 S:EE P:nvUbdIzc                  $8902: C0 18     CPY #$18
A:22 X:00 Y:16 S:EE P:NvUbdIzc                  $8904: D0 01     BNE $8907
A:22 X:00 Y:16 S:EE P:NvUbdIzc                  $8907: A9 01     LDA #$01
A:01 X:00 Y:16 S:EE P:nvUbdIzc                  $8909: 18        CLC
A:01 X:00 Y:16 S:EE P:nvUbdIzc                  $890A: 65 D4     ADC $D4 = #$06
A:07 X:00 Y:16 S:EE P:nvUbdIzc                  $890C: 85 D4     STA $D4 = #$06
A:07 X:00 Y:16 S:EE P:nvUbdIzc                  $890E: A9 00     LDA #$00
A:00 X:00 Y:16 S:EE P:nvUbdIZc                  $8910: 65 D5     ADC $D5 = #$9D
A:9D X:00 Y:16 S:EE P:NvUbdIzc                  $8912: 85 D5     STA $D5 = #$9D
A:9D X:00 Y:16 S:EE P:NvUbdIzc                  $8914: 4C FD 88  JMP $88FD
A:9D X:00 Y:16 S:EE P:NvUbdIzc                  $88FD: A1 D4     LDA ($D4,X) @ $9D07 = #$80
A:80 X:00 Y:16 S:EE P:NvUbdIzc                  $88FF: 91 CC     STA ($CC),Y @ $07B5 = #$00
A:80 X:00 Y:16 S:EE P:NvUbdIzc                  $8901: C8        INY
A:80 X:00 Y:17 S:EE P:nvUbdIzc                  $8902: C0 18     CPY #$18
A:80 X:00 Y:17 S:EE P:NvUbdIzc                  $8904: D0 01     BNE $8907
A:80 X:00 Y:17 S:EE P:NvUbdIzc                  $8907: A9 01     LDA #$01
A:01 X:00 Y:17 S:EE P:nvUbdIzc                  $8909: 18        CLC
A:01 X:00 Y:17 S:EE P:nvUbdIzc                  $890A: 65 D4     ADC $D4 = #$07
A:08 X:00 Y:17 S:EE P:nvUbdIzc                  $890C: 85 D4     STA $D4 = #$07
A:08 X:00 Y:17 S:EE P:nvUbdIzc                  $890E: A9 00     LDA #$00
A:00 X:00 Y:17 S:EE P:nvUbdIZc                  $8910: 65 D5     ADC $D5 = #$9D
A:9D X:00 Y:17 S:EE P:NvUbdIzc                  $8912: 85 D5     STA $D5 = #$9D
A:9D X:00 Y:17 S:EE P:NvUbdIzc                  $8914: 4C FD 88  JMP $88FD
A:9D X:00 Y:17 S:EE P:NvUbdIzc                  $88FD: A1 D4     LDA ($D4,X) @ $9D08 = #$00
A:00 X:00 Y:17 S:EE P:nvUbdIZc                  $88FF: 91 CC     STA ($CC),Y @ $07B6 = #$00
A:00 X:00 Y:17 S:EE P:nvUbdIZc                  $8901: C8        INY
A:00 X:00 Y:18 S:EE P:nvUbdIzc                  $8902: C0 18     CPY #$18
A:00 X:00 Y:18 S:EE P:nvUbdIZC                  $8904: D0 01     BNE $8907
A:00 X:00 Y:18 S:EE P:nvUbdIZC                  $8906: 60        RTS (from $88E1) ----------------------------
A:00 X:00 Y:18 S:F0 P:nvUbdIZC                $88DE: 4C 06 87  JMP $8706
A:00 X:00 Y:18 S:F0 P:nvUbdIZC                $8706: 20 35 89  JSR $8935
A:00 X:00 Y:18 S:EE P:nvUbdIZC                  $8935: A0 00     LDY #$00
A:00 X:00 Y:00 S:EE P:nvUbdIZC                  $8937: B1 CC     LDA ($CC),Y @ $079F = #$AD
A:AD X:00 Y:00 S:EE P:NvUbdIzC                  $8939: 85 D4     STA $D4 = #$08
A:AD X:00 Y:00 S:EE P:NvUbdIzC                  $893B: C8        INY
A:AD X:00 Y:01 S:EE P:nvUbdIzC                  $893C: B1 CC     LDA ($CC),Y @ $07A0 = #$9C
A:9C X:00 Y:01 S:EE P:NvUbdIzC                  $893E: 85 D5     STA $D5 = #$9D
A:9C X:00 Y:01 S:EE P:NvUbdIzC                  $8940: 88        DEY
A:9C X:00 Y:00 S:EE P:nvUbdIZC                  $8941: B1 D4     LDA ($D4),Y @ $9CAD = #$05
A:05 X:00 Y:00 S:EE P:nvUbdIzC                  $8943: AA        TAX
A:05 X:05 Y:00 S:EE P:nvUbdIzC                  $8944: A9 01     LDA #$01
A:01 X:05 Y:00 S:EE P:nvUbdIzC                  $8946: 18        CLC
A:01 X:05 Y:00 S:EE P:nvUbdIzc                  $8947: 65 D4     ADC $D4 = #$AD
A:AE X:05 Y:00 S:EE P:NvUbdIzc                  $8949: 91 CC     STA ($CC),Y @ $079F = #$AD
A:AE X:05 Y:00 S:EE P:NvUbdIzc                  $894B: A9 00     LDA #$00
A:00 X:05 Y:00 S:EE P:nvUbdIZc                  $894D: 65 D5     ADC $D5 = #$9C
A:9C X:05 Y:00 S:EE P:NvUbdIzc                  $894F: C8        INY
A:9C X:05 Y:01 S:EE P:nvUbdIzc                  $8950: 91 CC     STA ($CC),Y @ $07A0 = #$9C
A:9C X:05 Y:01 S:EE P:nvUbdIzc                  $8952: 8A        TXA
A:05 X:05 Y:01 S:EE P:nvUbdIzc                  $8953: 60        RTS (from $8935) ----------------------------
A:05 X:05 Y:01 S:F0 P:nvUbdIzc                $8709: 29 F0     AND #$F0
A:00 X:05 Y:01 S:F0 P:nvUbdIZc                $870B: D0 03     BNE $8710
A:00 X:05 Y:01 S:F0 P:nvUbdIZc                $870D: 4C C0 87  JMP $87C0
A:00 X:05 Y:01 S:F0 P:nvUbdIZc                $87C0: 20 56 85  JSR $8556
A:00 X:05 Y:01 S:EE P:nvUbdIZc                  $8556: 8A        TXA
A:05 X:05 Y:01 S:EE P:nvUbdIzc                  $8557: 0A        ASL
A:0A X:05 Y:01 S:EE P:nvUbdIzc                  $8558: A8        TAY
A:0A X:05 Y:0A S:EE P:nvUbdIzc                  $8559: C8        INY
A:0A X:05 Y:0B S:EE P:nvUbdIzc                  $855A: 68        PLA
A:C2 X:05 Y:0B S:EF P:NvUbdIzc                 $855B: 85 D4     STA $D4 = #$AD
A:C2 X:05 Y:0B S:EF P:NvUbdIzc                 $855D: 68        PLA
A:87 X:05 Y:0B S:F0 P:NvUbdIzc                $855E: 85 D5     STA $D5 = #$9C
A:87 X:05 Y:0B S:F0 P:NvUbdIzc                $8560: B1 D4     LDA ($D4),Y @ $87CD = #$5D
A:5D X:05 Y:0B S:F0 P:nvUbdIzc                $8562: AA        TAX
A:5D X:5D Y:0B S:F0 P:nvUbdIzc                $8563: C8        INY
A:5D X:5D Y:0C S:F0 P:nvUbdIzc                $8564: B1 D4     LDA ($D4),Y @ $87CE = #$88
A:88 X:5D Y:0C S:F0 P:NvUbdIzc                $8566: 85 D5     STA $D5 = #$87
A:88 X:5D Y:0C S:F0 P:NvUbdIzc                $8568: 86 D4     STX $D4 = #$C2
A:88 X:5D Y:0C S:F0 P:NvUbdIzc                $856A: 6C D4 00  JMP ($00D4) = $885D
A:88 X:5D Y:0C S:F0 P:NvUbdIzc                $885D: 20 35 89  JSR $8935
A:88 X:5D Y:0C S:EE P:NvUbdIzc                  $8935: A0 00     LDY #$00
A:88 X:5D Y:00 S:EE P:nvUbdIZc                  $8937: B1 CC     LDA ($CC),Y @ $079F = #$AE
A:AE X:5D Y:00 S:EE P:NvUbdIzc                  $8939: 85 D4     STA $D4 = #$5D
A:AE X:5D Y:00 S:EE P:NvUbdIzc                  $893B: C8        INY
A:AE X:5D Y:01 S:EE P:nvUbdIzc                  $893C: B1 CC     LDA ($CC),Y @ $07A0 = #$9C
A:9C X:5D Y:01 S:EE P:NvUbdIzc                  $893E: 85 D5     STA $D5 = #$88
A:9C X:5D Y:01 S:EE P:NvUbdIzc                  $8940: 88        DEY
A:9C X:5D Y:00 S:EE P:nvUbdIZc                  $8941: B1 D4     LDA ($D4),Y @ $9CAE = #$2F
A:2F X:5D Y:00 S:EE P:nvUbdIzc                  $8943: AA        TAX
A:2F X:2F Y:00 S:EE P:nvUbdIzc                  $8944: A9 01     LDA #$01
A:01 X:2F Y:00 S:EE P:nvUbdIzc                  $8946: 18        CLC
A:01 X:2F Y:00 S:EE P:nvUbdIzc                  $8947: 65 D4     ADC $D4 = #$AE
A:AF X:2F Y:00 S:EE P:NvUbdIzc                  $8949: 91 CC     STA ($CC),Y @ $079F = #$AE
A:AF X:2F Y:00 S:EE P:NvUbdIzc                  $894B: A9 00     LDA #$00
A:00 X:2F Y:00 S:EE P:nvUbdIZc                  $894D: 65 D5     ADC $D5 = #$9C
A:9C X:2F Y:00 S:EE P:NvUbdIzc                  $894F: C8        INY
A:9C X:2F Y:01 S:EE P:nvUbdIzc                  $8950: 91 CC     STA ($CC),Y @ $07A0 = #$9C
A:9C X:2F Y:01 S:EE P:nvUbdIzc                  $8952: 8A        TXA
A:2F X:2F Y:01 S:EE P:nvUbdIzc                  $8953: 60        RTS (from $8935) ----------------------------
A:2F X:2F Y:01 S:F0 P:nvUbdIzc                $8860: A2 85     LDX #$85
A:2F X:85 Y:01 S:F0 P:NvUbdIzc                $8862: A0 89     LDY #$89
A:2F X:85 Y:89 S:F0 P:NvUbdIzc                $8864: 86 D4     STX $D4 = #$AE
A:2F X:85 Y:89 S:F0 P:NvUbdIzc                $8866: 84 D5     STY $D5 = #$9C
A:2F X:85 Y:89 S:F0 P:NvUbdIzc                $8868: 0A        ASL
A:5E X:85 Y:89 S:F0 P:nvUbdIzc                $8869: A0 07     LDY #$07
A:5E X:85 Y:07 S:F0 P:nvUbdIzc                $886B: 18        CLC
A:5E X:85 Y:07 S:F0 P:nvUbdIzc                $886C: 65 D4     ADC $D4 = #$85
A:E3 X:85 Y:07 S:F0 P:NvUbdIzc                $886E: 91 CC     STA ($CC),Y @ $07A6 = #$00
A:E3 X:85 Y:07 S:F0 P:NvUbdIzc                $8870: A9 00     LDA #$00
A:00 X:85 Y:07 S:F0 P:nvUbdIZc                $8872: 65 D5     ADC $D5 = #$89
A:89 X:85 Y:07 S:F0 P:NvUbdIzc                $8874: C8        INY
A:89 X:85 Y:08 S:F0 P:nvUbdIzc                $8875: 91 CC     STA ($CC),Y @ $07A7 = #$00
A:89 X:85 Y:08 S:F0 P:nvUbdIzc                $8877: 4C 06 87  JMP $8706
A:89 X:85 Y:08 S:F0 P:nvUbdIzc                $8706: 20 35 89  JSR $8935
A:89 X:85 Y:08 S:EE P:nvUbdIzc                  $8935: A0 00     LDY #$00
A:89 X:85 Y:00 S:EE P:nvUbdIZc                  $8937: B1 CC     LDA ($CC),Y @ $079F = #$AF
A:AF X:85 Y:00 S:EE P:NvUbdIzc                  $8939: 85 D4     STA $D4 = #$85
A:AF X:85 Y:00 S:EE P:NvUbdIzc                  $893B: C8        INY
A:AF X:85 Y:01 S:EE P:nvUbdIzc                  $893C: B1 CC     LDA ($CC),Y @ $07A0 = #$9C
A:9C X:85 Y:01 S:EE P:NvUbdIzc                  $893E: 85 D5     STA $D5 = #$89
A:9C X:85 Y:01 S:EE P:NvUbdIzc                  $8940: 88        DEY
A:9C X:85 Y:00 S:EE P:nvUbdIZc                  $8941: B1 D4     LDA ($D4),Y @ $9CAF = #$AF
A:AF X:85 Y:00 S:EE P:NvUbdIzc                  $8943: AA        TAX
A:AF X:AF Y:00 S:EE P:NvUbdIzc                  $8944: A9 01     LDA #$01
A:01 X:AF Y:00 S:EE P:nvUbdIzc                  $8946: 18        CLC
A:01 X:AF Y:00 S:EE P:nvUbdIzc                  $8947: 65 D4     ADC $D4 = #$AF
A:B0 X:AF Y:00 S:EE P:NvUbdIzc                  $8949: 91 CC     STA ($CC),Y @ $079F = #$AF
A:B0 X:AF Y:00 S:EE P:NvUbdIzc                  $894B: A9 00     LDA #$00
A:00 X:AF Y:00 S:EE P:nvUbdIZc                  $894D: 65 D5     ADC $D5 = #$9C
A:9C X:AF Y:00 S:EE P:NvUbdIzc                  $894F: C8        INY
A:9C X:AF Y:01 S:EE P:nvUbdIzc                  $8950: 91 CC     STA ($CC),Y @ $07A0 = #$9C
A:9C X:AF Y:01 S:EE P:nvUbdIzc                  $8952: 8A        TXA
A:AF X:AF Y:01 S:EE P:NvUbdIzc                  $8953: 60        RTS (from $8935) ----------------------------
A:AF X:AF Y:01 S:F0 P:NvUbdIzc                $8709: 29 F0     AND #$F0
A:A0 X:AF Y:01 S:F0 P:NvUbdIzc                $870B: D0 03     BNE $8710
A:A0 X:AF Y:01 S:F0 P:NvUbdIzc                $8710: C9 20     CMP #$20
A:A0 X:AF Y:01 S:F0 P:NvUbdIzC                $8712: D0 0B     BNE $871F
A:A0 X:AF Y:01 S:F0 P:NvUbdIzC                $871F: C9 30     CMP #$30
A:A0 X:AF Y:01 S:F0 P:nvUbdIzC                $8721: D0 03     BNE $8726
A:A0 X:AF Y:01 S:F0 P:nvUbdIzC                $8726: 8A        TXA
A:AF X:AF Y:01 S:F0 P:NvUbdIzC                $8727: 2A        ROL
A:5F X:AF Y:01 S:F0 P:nvUbdIzC                $8728: 2A        ROL
A:BF X:AF Y:01 S:F0 P:NvUbdIzc                $8729: 2A        ROL
A:7E X:AF Y:01 S:F0 P:nvUbdIzC                $872A: 2A        ROL
A:FD X:AF Y:01 S:F0 P:NvUbdIzc                $872B: 29 07     AND #$07
A:05 X:AF Y:01 S:F0 P:nvUbdIzc                $872D: A8        TAY
A:05 X:AF Y:05 S:F0 P:nvUbdIzc                $872E: B9 75 89  LDA $8975,Y @ $897A = #$10
A:10 X:AF Y:05 S:F0 P:nvUbdIzc                $8731: 20 54 89  JSR $8954
A:10 X:AF Y:05 S:EE P:nvUbdIzc                  $8954: 85 D4     STA $D4 = #$AF
A:10 X:AF Y:05 S:EE P:nvUbdIzc                  $8956: A9 00     LDA #$00
A:00 X:AF Y:05 S:EE P:nvUbdIZc                  $8958: 85 D5     STA $D5 = #$9C
A:00 X:AF Y:05 S:EE P:nvUbdIZc                  $895A: A0 04     LDY #$04
A:00 X:AF Y:04 S:EE P:nvUbdIzc                  $895C: B1 CC     LDA ($CC),Y @ $07A3 = #$03
A:03 X:AF Y:04 S:EE P:nvUbdIzc                  $895E: A8        TAY
A:03 X:AF Y:03 S:EE P:nvUbdIzc                  $895F: A9 00     LDA #$00
A:00 X:AF Y:03 S:EE P:nvUbdIZc                  $8961: 18        CLC
A:00 X:AF Y:03 S:EE P:nvUbdIZc                  $8962: 65 D4     ADC $D4 = #$10
A:10 X:AF Y:03 S:EE P:nvUbdIzc                  $8964: 90 02     BCC $8968
A:10 X:AF Y:03 S:EE P:nvUbdIzc                  $8968: 88        DEY
A:10 X:AF Y:02 S:EE P:nvUbdIzc                  $8969: D0 F6     BNE $8961
A:10 X:AF Y:02 S:EE P:nvUbdIzc                  $8961: 18        CLC
A:10 X:AF Y:02 S:EE P:nvUbdIzc                  $8962: 65 D4     ADC $D4 = #$10
A:20 X:AF Y:02 S:EE P:nvUbdIzc                  $8964: 90 02     BCC $8968
A:20 X:AF Y:02 S:EE P:nvUbdIzc                  $8968: 88        DEY
A:20 X:AF Y:01 S:EE P:nvUbdIzc                  $8969: D0 F6     BNE $8961
A:20 X:AF Y:01 S:EE P:nvUbdIzc                  $8961: 18        CLC
A:20 X:AF Y:01 S:EE P:nvUbdIzc                  $8962: 65 D4     ADC $D4 = #$10
A:30 X:AF Y:01 S:EE P:nvUbdIzc                  $8964: 90 02     BCC $8968
A:30 X:AF Y:01 S:EE P:nvUbdIzc                  $8968: 88        DEY
A:30 X:AF Y:00 S:EE P:nvUbdIZc                  $8969: D0 F6     BNE $8961
A:30 X:AF Y:00 S:EE P:nvUbdIZc                  $896B: A0 02     LDY #$02
A:30 X:AF Y:02 S:EE P:nvUbdIzc                  $896D: 91 CC     STA ($CC),Y @ $07A1 = #$00
A:30 X:AF Y:02 S:EE P:nvUbdIzc                  $896F: C8        INY
A:30 X:AF Y:03 S:EE P:nvUbdIzc                  $8970: A5 D5     LDA $D5 = #$00
A:00 X:AF Y:03 S:EE P:nvUbdIZc                  $8972: 91 CC     STA ($CC),Y @ $07A2 = #$00
A:00 X:AF Y:03 S:EE P:nvUbdIZc                  $8974: 60        RTS (from $8954) ----------------------------
A:00 X:AF Y:03 S:F0 P:nvUbdIZc                $8734: A0 06     LDY #$06
A:00 X:AF Y:06 S:F0 P:nvUbdIzc                $8736: B1 CC     LDA ($CC),Y @ $07A5 = #$00
A:00 X:AF Y:06 S:F0 P:nvUbdIZc                $8738: 29 E0     AND #$E0
A:00 X:AF Y:06 S:F0 P:nvUbdIZc                $873A: F0 16     BEQ $8752
A:00 X:AF Y:06 S:F0 P:nvUbdIZc                $8752: 8A        TXA
A:AF X:AF Y:06 S:F0 P:NvUbdIzc                $8753: 29 1F     AND #$1F
A:0F X:AF Y:06 S:F0 P:nvUbdIzc                $8755: D0 04     BNE $875B
A:0F X:AF Y:06 S:F0 P:nvUbdIzc                $875B: A0 01     LDY #$01
