A:00 X:00 Y:0A S:F0 P:nvUbdIzC                $84B7: 18        CLC
A:00 X:00 Y:0A S:F0 P:nvUbdIzc                $84B8: 71 CC     ADC ($CC),Y @ $078A = #$54
A:54 X:00 Y:0A S:F0 P:nvUbdIzc                $84BA: AA        TAX
A:54 X:54 Y:0A S:F0 P:nvUbdIzc                $84BB: A0 1B     LDY #$1B
A:54 X:54 Y:1B S:F0 P:nvUbdIzc                $84BD: B1 CC     LDA ($CC),Y @ $079B = #$00
A:00 X:54 Y:1B S:F0 P:nvUbdIZc                $84BF: E6 D5     INC $D5 = #$0A
A:00 X:54 Y:1B S:F0 P:nvUbdIzc                $84C1: A4 D5     LDY $D5 = #$0B
A:00 X:54 Y:0B S:F0 P:nvUbdIzc                $84C3: 71 CC     ADC ($CC),Y @ $078B = #$00
A:00 X:54 Y:0B S:F0 P:nvUbdIZc                $84C5: A8        TAY
A:00 X:54 Y:00 S:F0 P:nvUbdIZc                $84C6: A9 01     LDA #$01
A:01 X:54 Y:00 S:F0 P:nvUbdIzc                $84C8: C5 CE     CMP $CE = #$04
A:01 X:54 Y:00 S:F0 P:NvUbdIzc                $84CA: D0 19     BNE $84E5
A:01 X:54 Y:00 S:F0 P:NvUbdIzc                $84E5: 8A        TXA
A:54 X:54 Y:00 S:F0 P:nvUbdIzc                $84E6: A6 CB     LDX $CB = #$00
A:54 X:00 Y:00 S:F0 P:nvUbdIZc                $84E8: E8        INX
A:54 X:01 Y:00 S:F0 P:nvUbdIzc                $84E9: E8        INX
A:54 X:02 Y:00 S:F0 P:nvUbdIzc                $84EA: 9D 00 40  STA $4000,X @ $4002 = #$54
A:54 X:02 Y:00 S:F0 P:nvUbdIzc                $84ED: 98        TYA
A:00 X:02 Y:00 S:F0 P:nvUbdIZc                $84EE: A0 1C     LDY #$1C
A:00 X:02 Y:1C S:F0 P:nvUbdIzc                $84F0: D1 CC     CMP ($CC),Y @ $079C = #$00
A:00 X:02 Y:1C S:F0 P:nvUbdIZC                $84F2: D0 01     BNE $84F5
A:00 X:02 Y:1C S:F0 P:nvUbdIZC                $84F4: 60        RTS (from $86B4) ----------------------------
A:00 X:02 Y:1C S:F2 P:nvUbdIZC              $8283: 4C 94 82  JMP $8294
A:00 X:02 Y:1C S:F2 P:nvUbdIZC              $8294: 46 CF     LSR $CF = #$00
A:00 X:02 Y:1C S:F2 P:nvUbdIZc              $8296: 90 06     BCC $829E
A:00 X:02 Y:1C S:F2 P:nvUbdIZc              $829E: C6 CE     DEC $CE = #$04
A:00 X:02 Y:1C S:F2 P:nvUbdIzc              $82A0: F0 17     BEQ $82B9
A:00 X:02 Y:1C S:F2 P:nvUbdIzc              $82A2: A9 04     LDA #$04
A:04 X:02 Y:1C S:F2 P:nvUbdIzc              $82A4: 18        CLC
A:04 X:02 Y:1C S:F2 P:nvUbdIzc              $82A5: 65 CB     ADC $CB = #$00
A:04 X:02 Y:1C S:F2 P:nvUbdIzc              $82A7: 85 CB     STA $CB = #$00
A:04 X:02 Y:1C S:F2 P:nvUbdIzc              $82A9: A9 1F     LDA #$1F
A:1F X:02 Y:1C S:F2 P:nvUbdIzc              $82AB: 18        CLC
A:1F X:02 Y:1C S:F2 P:nvUbdIzc              $82AC: 65 CC     ADC $CC = #$80
A:9F X:02 Y:1C S:F2 P:NvUbdIzc              $82AE: 85 CC     STA $CC = #$80
A:9F X:02 Y:1C S:F2 P:NvUbdIzc              $82B0: A9 00     LDA #$00
A:00 X:02 Y:1C S:F2 P:nvUbdIZc              $82B2: 65 CD     ADC $CD = #$07
A:07 X:02 Y:1C S:F2 P:nvUbdIzc              $82B4: 85 CD     STA $CD = #$07
A:07 X:02 Y:1C S:F2 P:nvUbdIzc              $82B6: 4C 4C 82  JMP $824C
A:07 X:02 Y:1C S:F2 P:nvUbdIzc              $824C: A9 01     LDA #$01
A:01 X:02 Y:1C S:F2 P:nvUbdIzc              $824E: A0 18     LDY #$18
A:01 X:02 Y:18 S:F2 P:nvUbdIzc              $8250: 18        CLC
A:01 X:02 Y:18 S:F2 P:nvUbdIzc              $8251: 71 CC     ADC ($CC),Y @ $07B7 = #$02
A:03 X:02 Y:18 S:F2 P:nvUbdIzc              $8253: 91 CC     STA ($CC),Y @ $07B7 = #$02
A:03 X:02 Y:18 S:F2 P:nvUbdIzc              $8255: A9 01     LDA #$01
A:01 X:02 Y:18 S:F2 P:nvUbdIzc              $8257: A0 1D     LDY #$1D
A:01 X:02 Y:1D S:F2 P:nvUbdIzc              $8259: 18        CLC
A:01 X:02 Y:1D S:F2 P:nvUbdIzc              $825A: 71 CC     ADC ($CC),Y @ $07BC = #$02
A:03 X:02 Y:1D S:F2 P:nvUbdIzc              $825C: 91 CC     STA ($CC),Y @ $07BC = #$02
A:03 X:02 Y:1D S:F2 P:nvUbdIzc              $825E: A5 CF     LDA $CF = #$00
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $8260: 4A        LSR
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $8261: 90 03     BCC $8266
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $8266: A5 30     LDA $30 = #$00
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $8268: 4A        LSR
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $8269: 90 03     BCC $826E
A:00 X:02 Y:1D S:F2 P:nvUbdIZc              $826E: A0 00     LDY #$00
A:00 X:02 Y:00 S:F2 P:nvUbdIZc              $8270: B1 CC     LDA ($CC),Y @ $079F = #$B0
A:B0 X:02 Y:00 S:F2 P:NvUbdIzc              $8272: C8        INY
A:B0 X:02 Y:01 S:F2 P:nvUbdIzc              $8273: 11 CC     ORA ($CC),Y @ $07A0 = #$9C
A:BC X:02 Y:01 S:F2 P:NvUbdIzc              $8275: F0 0F     BEQ $8286
A:BC X:02 Y:01 S:F2 P:NvUbdIzc              $8277: A9 01     LDA #$01
A:01 X:02 Y:01 S:F2 P:nvUbdIzc              $8279: A0 0E     LDY #$0E
A:01 X:02 Y:0E S:F2 P:nvUbdIzc              $827B: 18        CLC
A:01 X:02 Y:0E S:F2 P:nvUbdIzc              $827C: 71 CC     ADC ($CC),Y @ $07AD = #$02
A:03 X:02 Y:0E S:F2 P:nvUbdIzc              $827E: 91 CC     STA ($CC),Y @ $07AD = #$02
A:03 X:02 Y:0E S:F2 P:nvUbdIzc              $8280: 20 B4 86  JSR $86B4
A:03 X:02 Y:0E S:F0 P:nvUbdIzc                $86B4: A5 C7     LDA $C7 = #$00
A:00 X:02 Y:0E S:F0 P:nvUbdIZc                $86B6: F0 0B     BEQ $86C3
A:00 X:02 Y:0E S:F0 P:nvUbdIZc                $86C3: A0 05     LDY #$05
A:00 X:02 Y:05 S:F0 P:nvUbdIzc                $86C5: B1 CC     LDA ($CC),Y @ $07A4 = #$00
A:00 X:02 Y:05 S:F0 P:nvUbdIZc                $86C7: 0A        ASL
A:00 X:02 Y:05 S:F0 P:nvUbdIZc                $86C8: 90 09     BCC $86D3
A:00 X:02 Y:05 S:F0 P:nvUbdIZc                $86D3: A0 02     LDY #$02
A:00 X:02 Y:02 S:F0 P:nvUbdIzc                $86D5: B1 CC     LDA ($CC),Y @ $07A1 = #$28
A:28 X:02 Y:02 S:F0 P:nvUbdIzc                $86D7: C8        INY
A:28 X:02 Y:03 S:F0 P:nvUbdIzc                $86D8: 11 CC     ORA ($CC),Y @ $07A2 = #$00
A:28 X:02 Y:03 S:F0 P:nvUbdIzc                $86DA: F0 22     BEQ $86FE
A:28 X:02 Y:03 S:F0 P:nvUbdIzc                $86DC: A2 FF     LDX #$FF
A:28 X:FF Y:03 S:F0 P:NvUbdIzc                $86DE: 88        DEY
A:28 X:FF Y:02 S:F0 P:nvUbdIzc                $86DF: B1 CC     LDA ($CC),Y @ $07A1 = #$28
A:28 X:FF Y:02 S:F0 P:nvUbdIzc                $86E1: 38        SEC
A:28 X:FF Y:02 S:F0 P:nvUbdIzC                $86E2: E9 04     SBC #$04
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86E4: 91 CC     STA ($CC),Y @ $07A1 = #$28
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86E6: 8A        TXA
A:FF X:FF Y:02 S:F0 P:NvUbdIzC                $86E7: C8        INY
A:FF X:FF Y:03 S:F0 P:nvUbdIzC                $86E8: 71 CC     ADC ($CC),Y @ $07A2 = #$00
A:00 X:FF Y:03 S:F0 P:nvUbdIZC                $86EA: 91 CC     STA ($CC),Y @ $07A2 = #$00
A:00 X:FF Y:03 S:F0 P:nvUbdIZC                $86EC: 88        DEY
A:00 X:FF Y:02 S:F0 P:nvUbdIzC                $86ED: 11 CC     ORA ($CC),Y @ $07A1 = #$24
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86EF: F0 0D     BEQ $86FE
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86F1: A0 0A     LDY #$0A
A:24 X:FF Y:0A S:F0 P:nvUbdIzC                $86F3: B1 CC     LDA ($CC),Y @ $07A9 = #$5F
A:5F X:FF Y:0A S:F0 P:nvUbdIzC                $86F5: C8        INY
A:5F X:FF Y:0B S:F0 P:nvUbdIzC                $86F6: 11 CC     ORA ($CC),Y @ $07AA = #$00
A:5F X:FF Y:0B S:F0 P:nvUbdIzC                $86F8: D0 01     BNE $86FB
A:5F X:FF Y:0B S:F0 P:nvUbdIzC                $86FB: 4C EC 82  JMP $82EC
A:5F X:FF Y:0B S:F0 P:nvUbdIzC                $82EC: A0 0C     LDY #$0C
A:5F X:FF Y:0C S:F0 P:nvUbdIzC                $82EE: B1 CC     LDA ($CC),Y @ $07AB = #$BA
A:BA X:FF Y:0C S:F0 P:NvUbdIzC                $82F0: A0 02     LDY #$02
A:BA X:FF Y:02 S:F0 P:nvUbdIzC                $82F2: C4 CE     CPY $CE = #$03
A:BA X:FF Y:02 S:F0 P:NvUbdIzc                $82F4: F0 02     BEQ $82F8
A:BA X:FF Y:02 S:F0 P:NvUbdIzc                $82F6: 29 0F     AND #$0F
A:0A X:FF Y:02 S:F0 P:nvUbdIzc                $82F8: 85 D4     STA $D4 = #$BA
A:0A X:FF Y:02 S:F0 P:nvUbdIzc                $82FA: A5 C8     LDA $C8 = #$00
A:00 X:FF Y:02 S:F0 P:nvUbdIZc                $82FC: 29 7F     AND #$7F
A:00 X:FF Y:02 S:F0 P:nvUbdIZc                $82FE: F0 2B     BEQ $832B
A:00 X:FF Y:02 S:F0 P:nvUbdIZc                $832B: A9 02     LDA #$02
A:02 X:FF Y:02 S:F0 P:nvUbdIzc                $832D: C5 CE     CMP $CE = #$03
A:02 X:FF Y:02 S:F0 P:NvUbdIzc                $832F: F0 4B     BEQ $837C
A:02 X:FF Y:02 S:F0 P:NvUbdIzc                $8331: A0 0D     LDY #$0D
A:02 X:FF Y:0D S:F0 P:nvUbdIzc                $8333: B1 CC     LDA ($CC),Y @ $07AC = #$FF
A:FF X:FF Y:0D S:F0 P:NvUbdIzc                $8335: AA        TAX
A:FF X:FF Y:0D S:F0 P:NvUbdIzc                $8336: 29 7F     AND #$7F
A:7F X:FF Y:0D S:F0 P:nvUbdIzc                $8338: F0 42     BEQ $837C
A:7F X:FF Y:0D S:F0 P:nvUbdIzc                $833A: C8        INY
A:7F X:FF Y:0E S:F0 P:nvUbdIzc                $833B: D1 CC     CMP ($CC),Y @ $07AD = #$03
A:7F X:FF Y:0E S:F0 P:nvUbdIzC                $833D: F0 08     BEQ $8347
A:7F X:FF Y:0E S:F0 P:nvUbdIzC                $833F: C8        INY
A:7F X:FF Y:0F S:F0 P:nvUbdIzC                $8340: B1 CC     LDA ($CC),Y @ $07AE = #$FA
A:FA X:FF Y:0F S:F0 P:NvUbdIzC                $8342: 29 0F     AND #$0F
A:0A X:FF Y:0F S:F0 P:nvUbdIzC                $8344: 4C 6C 83  JMP $836C
A:0A X:FF Y:0F S:F0 P:nvUbdIzC                $836C: C5 D4     CMP $D4 = #$0A
A:0A X:FF Y:0F S:F0 P:nvUbdIZC                $836E: 90 02     BCC $8372
A:0A X:FF Y:0F S:F0 P:nvUbdIZC                $8370: A5 D4     LDA $D4 = #$0A
A:0A X:FF Y:0F S:F0 P:nvUbdIzC                $8372: 85 D4     STA $D4 = #$0A
A:0A X:FF Y:0F S:F0 P:nvUbdIzC                $8374: B1 CC     LDA ($CC),Y @ $07AE = #$FA
A:FA X:FF Y:0F S:F0 P:NvUbdIzC                $8376: 29 F0     AND #$F0
A:F0 X:FF Y:0F S:F0 P:NvUbdIzC                $8378: 05 D4     ORA $D4 = #$0A
A:FA X:FF Y:0F S:F0 P:NvUbdIzC                $837A: 91 CC     STA ($CC),Y @ $07AE = #$FA
A:FA X:FF Y:0F S:F0 P:NvUbdIzC                $837C: A5 CF     LDA $CF = #$00
A:00 X:FF Y:0F S:F0 P:nvUbdIZC                $837E: 4A        LSR
A:00 X:FF Y:0F S:F0 P:nvUbdIZc                $837F: B0 07     BCS $8388
A:00 X:FF Y:0F S:F0 P:nvUbdIZc                $8381: A9 0C     LDA #$0C
A:0C X:FF Y:0F S:F0 P:nvUbdIzc                $8383: 85 D5     STA $D5 = #$0B
A:0C X:FF Y:0F S:F0 P:nvUbdIzc                $8385: 4C 8F 83  JMP $838F
A:0C X:FF Y:0F S:F0 P:nvUbdIzc                $838F: A0 16     LDY #$16
A:0C X:FF Y:16 S:F0 P:nvUbdIzc                $8391: B1 CC     LDA ($CC),Y @ $07B5 = #$80
A:80 X:FF Y:16 S:F0 P:NvUbdIzc                $8393: 29 7F     AND #$7F
A:00 X:FF Y:16 S:F0 P:nvUbdIZc                $8395: F0 3E     BEQ $83D5
A:00 X:FF Y:16 S:F0 P:nvUbdIZc                $83D5: A0 02     LDY #$02
A:00 X:FF Y:02 S:F0 P:nvUbdIzc                $83D7: C4 CE     CPY $CE = #$03
A:00 X:FF Y:02 S:F0 P:NvUbdIzc                $83D9: F0 0D     BEQ $83E8
A:00 X:FF Y:02 S:F0 P:NvUbdIzc                $83DB: A5 D5     LDA $D5 = #$0C
A:0C X:FF Y:02 S:F0 P:nvUbdIzc                $83DD: 29 7F     AND #$7F
A:0C X:FF Y:02 S:F0 P:nvUbdIzc                $83DF: A8        TAY
A:0C X:FF Y:0C S:F0 P:nvUbdIzc                $83E0: B1 CC     LDA ($CC),Y @ $07AB = #$BA
A:BA X:FF Y:0C S:F0 P:NvUbdIzc                $83E2: 29 F0     AND #$F0
A:B0 X:FF Y:0C S:F0 P:NvUbdIzc                $83E4: 05 D4     ORA $D4 = #$0A
A:BA X:FF Y:0C S:F0 P:NvUbdIzc                $83E6: 85 D4     STA $D4 = #$0A
A:BA X:FF Y:0C S:F0 P:NvUbdIzc                $83E8: A6 CB     LDX $CB = #$04
A:BA X:04 Y:0C S:F0 P:nvUbdIzc                $83EA: A5 D4     LDA $D4 = #$BA
A:BA X:04 Y:0C S:F0 P:NvUbdIzc                $83EC: 9D 00 40  STA $4000,X @ $4004 = #$BA
A:BA X:04 Y:0C S:F0 P:NvUbdIzc                $83EF: A5 D5     LDA $D5 = #$0C
A:0C X:04 Y:0C S:F0 P:nvUbdIzc                $83F1: 10 07     BPL $83FA
A:0C X:04 Y:0C S:F0 P:nvUbdIzc                $83FA: A9 09     LDA #$09
A:09 X:04 Y:0C S:F0 P:nvUbdIzc                $83FC: 85 D5     STA $D5 = #$0C
A:09 X:04 Y:0C S:F0 P:nvUbdIzc                $83FE: A5 D5     LDA $D5 = #$09
A:09 X:04 Y:0C S:F0 P:nvUbdIzc                $8400: 29 7F     AND #$7F
A:09 X:04 Y:0C S:F0 P:nvUbdIzc                $8402: A8        TAY
A:09 X:04 Y:09 S:F0 P:nvUbdIzc                $8403: A2 00     LDX #$00
A:09 X:00 Y:09 S:F0 P:nvUbdIZc                $8405: B1 CC     LDA ($CC),Y @ $07A8 = #$00
A:00 X:00 Y:09 S:F0 P:nvUbdIZc                $8407: F0 0F     BEQ $8418
A:00 X:00 Y:09 S:F0 P:nvUbdIZc                $8418: A5 D5     LDA $D5 = #$09
A:09 X:00 Y:09 S:F0 P:nvUbdIzc                $841A: 30 06     BMI $8422
A:09 X:00 Y:09 S:F0 P:nvUbdIzc                $841C: A5 CF     LDA $CF = #$00
A:00 X:00 Y:09 S:F0 P:nvUbdIZc                $841E: 4A        LSR
A:00 X:00 Y:09 S:F0 P:nvUbdIZc                $841F: 90 01     BCC $8422
A:00 X:00 Y:09 S:F0 P:nvUbdIZc                $8422: A0 14     LDY #$14
A:00 X:00 Y:14 S:F0 P:nvUbdIzc                $8424: B1 CC     LDA ($CC),Y @ $07B3 = #$05
A:05 X:00 Y:14 S:F0 P:nvUbdIzc                $8426: 29 7F     AND #$7F
A:05 X:00 Y:14 S:F0 P:nvUbdIzc                $8428: D0 03     BNE $842D
A:05 X:00 Y:14 S:F0 P:nvUbdIzc                $842D: A0 18     LDY #$18
A:05 X:00 Y:18 S:F0 P:nvUbdIzc                $842F: D1 CC     CMP ($CC),Y @ $07B7 = #$03
A:05 X:00 Y:18 S:F0 P:nvUbdIzC                $8431: F0 03     BEQ $8436
A:05 X:00 Y:18 S:F0 P:nvUbdIzC                $8433: 4C A9 84  JMP $84A9
A:05 X:00 Y:18 S:F0 P:nvUbdIzC                $84A9: A5 D5     LDA $D5 = #$09
A:09 X:00 Y:18 S:F0 P:nvUbdIzC                $84AB: 29 7F     AND #$7F
A:09 X:00 Y:18 S:F0 P:nvUbdIzC                $84AD: 85 D5     STA $D5 = #$09
A:09 X:00 Y:18 S:F0 P:nvUbdIzC                $84AF: E6 D5     INC $D5 = #$09
A:09 X:00 Y:18 S:F0 P:nvUbdIzC                $84B1: A0 1A     LDY #$1A
A:09 X:00 Y:1A S:F0 P:nvUbdIzC                $84B3: B1 CC     LDA ($CC),Y @ $07B9 = #$00
A:00 X:00 Y:1A S:F0 P:nvUbdIZC                $84B5: A4 D5     LDY $D5 = #$0A
A:00 X:00 Y:0A S:F0 P:nvUbdIzC                $84B7: 18        CLC
A:00 X:00 Y:0A S:F0 P:nvUbdIzc                $84B8: 71 CC     ADC ($CC),Y @ $07A9 = #$5F
A:5F X:00 Y:0A S:F0 P:nvUbdIzc                $84BA: AA        TAX
A:5F X:5F Y:0A S:F0 P:nvUbdIzc                $84BB: A0 1B     LDY #$1B
A:5F X:5F Y:1B S:F0 P:nvUbdIzc                $84BD: B1 CC     LDA ($CC),Y @ $07BA = #$00
A:00 X:5F Y:1B S:F0 P:nvUbdIZc                $84BF: E6 D5     INC $D5 = #$0A
A:00 X:5F Y:1B S:F0 P:nvUbdIzc                $84C1: A4 D5     LDY $D5 = #$0B
A:00 X:5F Y:0B S:F0 P:nvUbdIzc                $84C3: 71 CC     ADC ($CC),Y @ $07AA = #$00
A:00 X:5F Y:0B S:F0 P:nvUbdIZc                $84C5: A8        TAY
A:00 X:5F Y:00 S:F0 P:nvUbdIZc                $84C6: A9 01     LDA #$01
A:01 X:5F Y:00 S:F0 P:nvUbdIzc                $84C8: C5 CE     CMP $CE = #$03
A:01 X:5F Y:00 S:F0 P:NvUbdIzc                $84CA: D0 19     BNE $84E5
A:01 X:5F Y:00 S:F0 P:NvUbdIzc                $84E5: 8A        TXA
A:5F X:5F Y:00 S:F0 P:nvUbdIzc                $84E6: A6 CB     LDX $CB = #$04
A:5F X:04 Y:00 S:F0 P:nvUbdIzc                $84E8: E8        INX
A:5F X:05 Y:00 S:F0 P:nvUbdIzc                $84E9: E8        INX
A:5F X:06 Y:00 S:F0 P:nvUbdIzc                $84EA: 9D 00 40  STA $4000,X @ $4006 = #$5F
A:5F X:06 Y:00 S:F0 P:nvUbdIzc                $84ED: 98        TYA
A:00 X:06 Y:00 S:F0 P:nvUbdIZc                $84EE: A0 1C     LDY #$1C
A:00 X:06 Y:1C S:F0 P:nvUbdIzc                $84F0: D1 CC     CMP ($CC),Y @ $07BB = #$00
A:00 X:06 Y:1C S:F0 P:nvUbdIZC                $84F2: D0 01     BNE $84F5
A:00 X:06 Y:1C S:F0 P:nvUbdIZC                $84F4: 60        RTS (from $86B4) ----------------------------
A:00 X:06 Y:1C S:F2 P:nvUbdIZC              $8283: 4C 94 82  JMP $8294
A:00 X:06 Y:1C S:F2 P:nvUbdIZC              $8294: 46 CF     LSR $CF = #$00
A:00 X:06 Y:1C S:F2 P:nvUbdIZc              $8296: 90 06     BCC $829E
A:00 X:06 Y:1C S:F2 P:nvUbdIZc              $829E: C6 CE     DEC $CE = #$03
A:00 X:06 Y:1C S:F2 P:nvUbdIzc              $82A0: F0 17     BEQ $82B9
A:00 X:06 Y:1C S:F2 P:nvUbdIzc              $82A2: A9 04     LDA #$04
A:04 X:06 Y:1C S:F2 P:nvUbdIzc              $82A4: 18        CLC
A:04 X:06 Y:1C S:F2 P:nvUbdIzc              $82A5: 65 CB     ADC $CB = #$04
A:08 X:06 Y:1C S:F2 P:nvUbdIzc              $82A7: 85 CB     STA $CB = #$04
A:08 X:06 Y:1C S:F2 P:nvUbdIzc              $82A9: A9 1F     LDA #$1F
A:1F X:06 Y:1C S:F2 P:nvUbdIzc              $82AB: 18        CLC
A:1F X:06 Y:1C S:F2 P:nvUbdIzc              $82AC: 65 CC     ADC $CC = #$9F
A:BE X:06 Y:1C S:F2 P:NvUbdIzc              $82AE: 85 CC     STA $CC = #$9F
A:BE X:06 Y:1C S:F2 P:NvUbdIzc              $82B0: A9 00     LDA #$00
A:00 X:06 Y:1C S:F2 P:nvUbdIZc              $82B2: 65 CD     ADC $CD = #$07
A:07 X:06 Y:1C S:F2 P:nvUbdIzc              $82B4: 85 CD     STA $CD = #$07
A:07 X:06 Y:1C S:F2 P:nvUbdIzc              $82B6: 4C 4C 82  JMP $824C
A:07 X:06 Y:1C S:F2 P:nvUbdIzc              $824C: A9 01     LDA #$01
A:01 X:06 Y:1C S:F2 P:nvUbdIzc              $824E: A0 18     LDY #$18
A:01 X:06 Y:18 S:F2 P:nvUbdIzc              $8250: 18        CLC
A:01 X:06 Y:18 S:F2 P:nvUbdIzc              $8251: 71 CC     ADC ($CC),Y @ $07D6 = #$02
A:03 X:06 Y:18 S:F2 P:nvUbdIzc              $8253: 91 CC     STA ($CC),Y @ $07D6 = #$02
A:03 X:06 Y:18 S:F2 P:nvUbdIzc              $8255: A9 01     LDA #$01
A:01 X:06 Y:18 S:F2 P:nvUbdIzc              $8257: A0 1D     LDY #$1D
A:01 X:06 Y:1D S:F2 P:nvUbdIzc              $8259: 18        CLC
A:01 X:06 Y:1D S:F2 P:nvUbdIzc              $825A: 71 CC     ADC ($CC),Y @ $07DB = #$02
A:03 X:06 Y:1D S:F2 P:nvUbdIzc              $825C: 91 CC     STA ($CC),Y @ $07DB = #$02
A:03 X:06 Y:1D S:F2 P:nvUbdIzc              $825E: A5 CF     LDA $CF = #$00
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $8260: 4A        LSR
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $8261: 90 03     BCC $8266
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $8266: A5 30     LDA $30 = #$00
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $8268: 4A        LSR
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $8269: 90 03     BCC $826E
A:00 X:06 Y:1D S:F2 P:nvUbdIZc              $826E: A0 00     LDY #$00
A:00 X:06 Y:00 S:F2 P:nvUbdIZc              $8270: B1 CC     LDA ($CC),Y @ $07BE = #$D8
A:D8 X:06 Y:00 S:F2 P:NvUbdIzc              $8272: C8        INY
A:D8 X:06 Y:01 S:F2 P:nvUbdIzc              $8273: 11 CC     ORA ($CC),Y @ $07BF = #$9C
A:DC X:06 Y:01 S:F2 P:NvUbdIzc              $8275: F0 0F     BEQ $8286
A:DC X:06 Y:01 S:F2 P:NvUbdIzc              $8277: A9 01     LDA #$01
A:01 X:06 Y:01 S:F2 P:nvUbdIzc              $8279: A0 0E     LDY #$0E
A:01 X:06 Y:0E S:F2 P:nvUbdIzc              $827B: 18        CLC
A:01 X:06 Y:0E S:F2 P:nvUbdIzc              $827C: 71 CC     ADC ($CC),Y @ $07CC = #$03
A:04 X:06 Y:0E S:F2 P:nvUbdIzc              $827E: 91 CC     STA ($CC),Y @ $07CC = #$03
A:04 X:06 Y:0E S:F2 P:nvUbdIzc              $8280: 20 B4 86  JSR $86B4
A:04 X:06 Y:0E S:F0 P:nvUbdIzc                $86B4: A5 C7     LDA $C7 = #$00
A:00 X:06 Y:0E S:F0 P:nvUbdIZc                $86B6: F0 0B     BEQ $86C3
A:00 X:06 Y:0E S:F0 P:nvUbdIZc                $86C3: A0 05     LDY #$05
A:00 X:06 Y:05 S:F0 P:nvUbdIzc                $86C5: B1 CC     LDA ($CC),Y @ $07C3 = #$00
A:00 X:06 Y:05 S:F0 P:nvUbdIZc                $86C7: 0A        ASL
A:00 X:06 Y:05 S:F0 P:nvUbdIZc                $86C8: 90 09     BCC $86D3
A:00 X:06 Y:05 S:F0 P:nvUbdIZc                $86D3: A0 02     LDY #$02
A:00 X:06 Y:02 S:F0 P:nvUbdIzc                $86D5: B1 CC     LDA ($CC),Y @ $07C0 = #$28
A:28 X:06 Y:02 S:F0 P:nvUbdIzc                $86D7: C8        INY
A:28 X:06 Y:03 S:F0 P:nvUbdIzc                $86D8: 11 CC     ORA ($CC),Y @ $07C1 = #$00
A:28 X:06 Y:03 S:F0 P:nvUbdIzc                $86DA: F0 22     BEQ $86FE
A:28 X:06 Y:03 S:F0 P:nvUbdIzc                $86DC: A2 FF     LDX #$FF
A:28 X:FF Y:03 S:F0 P:NvUbdIzc                $86DE: 88        DEY
A:28 X:FF Y:02 S:F0 P:nvUbdIzc                $86DF: B1 CC     LDA ($CC),Y @ $07C0 = #$28
A:28 X:FF Y:02 S:F0 P:nvUbdIzc                $86E1: 38        SEC
A:28 X:FF Y:02 S:F0 P:nvUbdIzC                $86E2: E9 04     SBC #$04
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86E4: 91 CC     STA ($CC),Y @ $07C0 = #$28
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86E6: 8A        TXA
A:FF X:FF Y:02 S:F0 P:NvUbdIzC                $86E7: C8        INY
A:FF X:FF Y:03 S:F0 P:nvUbdIzC                $86E8: 71 CC     ADC ($CC),Y @ $07C1 = #$00
A:00 X:FF Y:03 S:F0 P:nvUbdIZC                $86EA: 91 CC     STA ($CC),Y @ $07C1 = #$00
A:00 X:FF Y:03 S:F0 P:nvUbdIZC                $86EC: 88        DEY
A:00 X:FF Y:02 S:F0 P:nvUbdIzC                $86ED: 11 CC     ORA ($CC),Y @ $07C0 = #$24
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86EF: F0 0D     BEQ $86FE
A:24 X:FF Y:02 S:F0 P:nvUbdIzC                $86F1: A0 0A     LDY #$0A
A:24 X:FF Y:0A S:F0 P:nvUbdIzC                $86F3: B1 CC     LDA ($CC),Y @ $07C8 = #$A9
A:A9 X:FF Y:0A S:F0 P:NvUbdIzC                $86F5: C8        INY
A:A9 X:FF Y:0B S:F0 P:nvUbdIzC                $86F6: 11 CC     ORA ($CC),Y @ $07C9 = #$00
A:A9 X:FF Y:0B S:F0 P:NvUbdIzC                $86F8: D0 01     BNE $86FB
A:A9 X:FF Y:0B S:F0 P:NvUbdIzC                $86FB: 4C EC 82  JMP $82EC
A:A9 X:FF Y:0B S:F0 P:NvUbdIzC                $82EC: A0 0C     LDY #$0C
A:A9 X:FF Y:0C S:F0 P:nvUbdIzC                $82EE: B1 CC     LDA ($CC),Y @ $07CA = #$4F
A:4F X:FF Y:0C S:F0 P:nvUbdIzC                $82F0: A0 02     LDY #$02
A:4F X:FF Y:02 S:F0 P:nvUbdIzC                $82F2: C4 CE     CPY $CE = #$02
